"Year","Code","HDI","Arms.Imports","Arms.Exports","Imports","Exports","FDI","Fin.Diplomacy","IGO.Alignment","UN.Agreement","Polity","GDP","Resources"
"2020","HTI",0.54,NA,NA,3026313,709270877,NA,NA,NA,0.762295081967213,NA,15505186495.4417,0.569148665
"2021","HTI",0.535,NA,NA,NA,NA,NA,NA,NA,0.838028169014085,NA,NA,NA
"2000","HND",0.556,NA,NA,107123,62168986,NA,0,0.464788732394366,0.873239436619718,7,7187324756.94452,1.387120463
"2001","HND",0.559,NA,NA,112519,64841301,NA,0,0.492957746478873,0.885714285714286,7,7652728800.80134,1.454503674
"2002","HND",0.563,NA,NA,766016,58765564,NA,0,0.47887323943662,0.793814432989691,7,7860014778.33233,1.385166688
"2003","HND",0.567,NA,NA,3378563,77870566,NA,0,0.492957746478873,0.808139534883721,7,8233819456.28855,1.230294119
"2004","HND",0.572,NA,NA,11663338,123139692,NA,0,0.492957746478873,0.811688311688312,7,8870978910.70121,1.18361589
"2005","HND",0.577,NA,NA,14174299,133804832,0,0,0.492957746478873,0.86986301369863,7,9757012869.26168,1.188243818
"2006","HND",0.581,NA,NA,18617199,223679114,0,0,0.492957746478873,0.861111111111111,7,10917476873.546,1.949520405
"2007","HND",0.586,NA,NA,16083790,274279500,0,0,0.492957746478873,0.89010989010989,7,12361257680.5627,1.670284568
"2008","HND",0.591,NA,NA,16145947,323608995,0,0,0.507042253521127,0.824175824175824,7,13881731630.9676,1.211554386
"2009","HND",0.594,NA,NA,50340014,212157509,0,0,0.52112676056338,0.888059701492537,7,14587496229.1811,1.170991768
"2010","HND",0.597,NA,NA,92628847,322142235,0,0,0.52112676056338,0.883720930232558,7,15839344591.9842,2.379086993
"2011","HND",0.6,NA,NA,146713590,421888542,0,0,0.52112676056338,0.851063829787234,7,17710291856.1075,1.712956422
"2012","HND",0.599,NA,NA,251073821,1056652554,0,0,0.52112676056338,0.802325581395349,7,18528544605.8243,1.635728843
"2013","HND",0.603,NA,NA,234871499,799036771,3.5e+08,0,0.535211267605634,0.8515625,7,18499738889.6042,1.643010996
"2014","HND",0.606,NA,NA,161663898,686539344,0,297719934.1,0.507042253521127,0.835526315789474,7,19756533658.0822,2.276802741
"2015","HND",0.613,NA,NA,35484685,853791995,0,0,NA,0.753521126760563,7,20979791685.416,1.579440144
"2016","HND",0.618,NA,NA,27846500,720486183,0,6e+06,NA,0.721739130434783,7,21717608960.1016,2.029776071
"2017","HND",0.617,NA,NA,23937992,844819930,0,4e+06,NA,0.663865546218487,7,23136248046.2979,1.743131272
"2018","HND",0.617,NA,NA,48268463,987730881,0,NA,NA,0.717391304347826,7,24067750465.9361,1.077590734
"2019","HND",0.632,NA,NA,31786800,940460276,0,NA,NA,0.747191011235955,NA,25089937108.6681,0.926406175
"2020","HND",0.621,NA,NA,45952511,922864011,0,NA,NA,0.739130434782609,NA,23827859694.7921,1.2115706
"2021","HND",0.621,NA,NA,NA,NA,0,NA,NA,0.753246753246753,NA,NA,NA
"2000","HKG",0.851,NA,NA,9429011832,44518284839,NA,NA,NA,NA,NA,171668898538.944,0.000500032
"2001","HKG",0.856,NA,NA,9422497554,46541241569,NA,NA,NA,NA,NA,169404327616.605,0.000584841
"2002","HKG",0.859,NA,NA,10726243177,58463145181,NA,NA,NA,NA,NA,166348873240.942,0.000659076
"2003","HKG",0.864,NA,NA,11118661378,76274373620,NA,NA,NA,NA,NA,161385558801.811,0.000976568
"2004","HKG",0.872,NA,NA,11796722321,100868565582,NA,NA,NA,NA,NA,169099768875.193,0.001020821
"2005","HKG",0.879,NA,NA,12224784359,124473251847,NA,NA,NA,NA,NA,181569303960.226,0.000586715
"2006","HKG",0.887,NA,NA,10779762649,155309068118,NA,NA,NA,NA,NA,193535434591.37,0.000664093
"2007","HKG",0.894,NA,NA,12804323865,184438213737,NA,NA,NA,NA,NA,211596953544.762,0.000901009
"2008","HKG",0.899,NA,NA,12915845840,190729034562,NA,NA,NA,NA,NA,219278739753.002,0.001461078
"2009","HKG",0.9,NA,NA,8711578896,166216920149,NA,NA,NA,NA,NA,214047795659.045,0.001390758
"2010","HKG",0.907,NA,NA,12260254720,218301359503,NA,NA,NA,NA,NA,228638678536.952,0.00143672
"2011","HKG",0.914,NA,NA,15492482951,267983736806,NA,NA,NA,NA,NA,248513617677.287,0.001681545
"2012","HKG",0.918,NA,NA,17895803904,323445330291,NA,NA,NA,NA,NA,262628877166.217,0.001327557
"2013","HKG",0.924,NA,NA,16206575258,384497866928,NA,NA,NA,NA,NA,275696879834.966,0.001142657
"2014","HKG",0.93,NA,NA,12621374455,363077143714,NA,NA,NA,NA,NA,291459983449.58,0.001569794
"2015","HKG",0.935,NA,NA,12745813190,330462787176,NA,NA,NA,NA,NA,309385622601.348,0.001127135
"2016","HKG",0.938,NA,NA,16700667258,287251662276,NA,NA,NA,NA,NA,320839704982.447,0.001216565
"2017","HKG",0.944,NA,NA,7317183822,279210546471,NA,NA,NA,NA,NA,341241972219.549,0.001337552
"2018","HKG",0.949,NA,NA,8503489961,301701551245,NA,NA,NA,NA,NA,361691522612.745,0.000657012
"2019","HKG",0.952,NA,NA,9067197976,278825297951,NA,NA,NA,NA,NA,365708202614.031,0.00056906
"2020","HKG",0.949,NA,NA,6982776368,271708494673,NA,NA,NA,NA,NA,349444713010.41,0.000701623
"2021","HKG",0.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","HUN",0.773,NA,NA,99549320,897108655,NA,NA,0.591549295774648,0.697368421052632,10,47218411470.2538,0.727425977
"2001","HUN",0.782,NA,NA,130360574,1030578324,NA,NA,0.605633802816901,0.685897435897436,10,53749520053.056,0.727600295
"2002","HUN",0.791,NA,NA,168832013,1448829920,NA,NA,0.605633802816901,0.63,10,67602793216.6584,0.470658204
"2003","HUN",0.798,NA,NA,301363556,2286293872,NA,NA,0.605633802816901,0.681318681318681,10,85302016584.4378,0.428087843
"2004","HUN",0.801,NA,NA,475590980,2650962686,NA,NA,0.591549295774648,0.678571428571429,10,104141025504.018,0.451979249
"2005","HUN",0.806,NA,NA,365528850,2493488570,0,NA,0.591549295774648,0.696969696969697,10,113236711635.539,0.416363557
"2006","HUN",0.814,NA,NA,699306090,3287294816,0,NA,0.591549295774648,0.68348623853211,10,115751266695.185,0.55318809
"2007","HUN",0.817,NA,NA,1210080428,5016631724,1.7e+08,NA,0.605633802816901,0.686046511627907,10,140227535159.813,0.480910315
"2008","HUN",0.823,NA,NA,1382204047,6096852444,0,NA,0.605633802816901,0.664893617021277,10,158374388968.509,0.653060604
"2009","HUN",0.825,NA,NA,1466425962,5343600691,0,NA,0.591549295774648,0.672619047619048,10,131114250648.655,0.531125786
"2010","HUN",0.828,NA,NA,2197691683,6518313682,1.9e+08,NA,0.605633802816901,0.701149425287356,10,132231134158.608,0.552844723
"2011","HUN",0.83,NA,NA,2452217389,6806021560,1.92e+09,NA,0.619718309859155,0.668421052631579,10,141999960209.893,0.710493664
"2012","HUN",0.831,NA,NA,2323098017,5737959719,1.2e+09,NA,0.619718309859155,0.680232558139535,10,128857370476.631,0.6455676
"2013","HUN",0.84,NA,NA,2715148301,5692280446,0,NA,0.633802816901408,0.640625,10,135732595721.853,0.520682087
"2014","HUN",0.838,NA,NA,3259899630,5764165984,0,NA,0.605633802816901,0.615384615384615,10,141078984816.675,0.405278622
"2015","HUN",0.838,NA,NA,2875551415,5197452275,0,NA,NA,0.625,10,125210324613.14,0.285769078
"2016","HUN",0.843,NA,NA,3464230161,5422687552,0,NA,NA,0.611111111111111,10,128636108315.474,0.230193862
"2017","HUN",0.845,NA,NA,4077223959,6049345107,2.1e+08,NA,NA,0.652892561983471,10,143136245596.988,0.301770762
"2018","HUN",0.849,NA,NA,4342073994,6540213642,0,NA,NA,0.580645161290323,10,160586833778.457,0.381686026
"2019","HUN",0.853,NA,NA,3745020256,6472855061,1.15e+09,NA,NA,0.584269662921348,NA,163526491433.29,0.322778922
"2020","HUN",0.849,NA,NA,4282898329,7403703573,0,NA,NA,0.574468085106383,NA,155808436238.487,0.257878792
"2021","HUN",0.846,NA,NA,NA,NA,1.2e+08,NA,NA,0.564935064935065,NA,NA,NA
"2000","ISL",0.871,NA,NA,14140720,17611071,NA,NA,NA,NA,NA,9025666484.79799,0
"2001","ISL",0.879,NA,NA,18585194,32273121,NA,NA,NA,NA,NA,8234846522.85472,0
"2002","ISL",0.886,NA,NA,14424937,18496305,NA,NA,NA,NA,NA,9318398443.55146,0
"2003","ISL",0.891,NA,NA,22776699,45526436,NA,NA,NA,NA,NA,11429335645.2747,0
"2004","ISL",0.895,NA,NA,27336799,45968290,NA,NA,NA,NA,NA,13825309101.2703,0
"2005","ISL",0.901,NA,NA,46732080,74698025,NA,NA,NA,NA,NA,16852971986.5569,0
"2006","ISL",0.903,NA,NA,39987860,77664603,NA,NA,NA,NA,NA,17465318552.2941,0
"2007","ISL",0.909,NA,NA,35648509,92315297,NA,NA,NA,NA,NA,21652505596.7528,0
"2008","ISL",0.902,NA,NA,35105824,93137386,NA,NA,NA,NA,NA,18074619561.7671,0
"2009","ISL",0.9,NA,NA,33252806,54217063,NA,NA,NA,NA,NA,13154416196.7524,0
"2010","ISL",0.902,NA,NA,41319827,71007724,NA,NA,NA,NA,NA,13751161917.7398,0
"2011","ISL",0.912,NA,NA,75599019,76580759,NA,NA,NA,NA,NA,15221622925.9319,0.00038118
"2012","ISL",0.921,NA,NA,88960871,95388016,NA,NA,NA,NA,NA,14751508133.5443,0.000359196
"2013","ISL",0.929,NA,NA,75799081,146642329,NA,NA,NA,NA,NA,16125060515.3117,0.000365982
"2014","ISL",0.938,NA,NA,59756565,143759371,NA,NA,NA,NA,NA,17867662177.8911,0.000347133
"2015","ISL",0.945,NA,NA,66067393,125021992,NA,NA,NA,NA,NA,17517210519.0912,0.000299592
"2016","ISL",0.948,NA,NA,94391392,134124165,NA,NA,NA,NA,NA,20793168030.9524,0.000252335
"2017","ISL",0.954,NA,NA,110089708,111826411,NA,NA,NA,NA,NA,24728285177.4603,0.000217386
"2018","ISL",0.959,NA,NA,165755700,255576581,NA,NA,NA,NA,NA,26267063757.5495,0.000196413
"2019","ISL",0.96,NA,NA,142692103,114872033,NA,NA,NA,NA,NA,24857740445.0401,0.000108582
"2020","ISL",0.957,NA,NA,104645720,100876532,NA,NA,NA,NA,NA,21718075725.2054,0.0001261
"2021","ISL",0.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","IND",0.491,NA,NA,1353476989,1560736215,NA,0,0.859154929577465,0.822368421052632,9,476148034906.964,2.37183391
"2001","IND",0.496,NA,NA,1699093454,1895832787,NA,604072.719528031,0.873239436619718,0.825,9,490658804655.881,2.360233798
"2002","IND",0.503,NA,NA,2273871318,2671164208,NA,0,0.845070422535211,0.792079207920792,9,512774618108.545,2.215796534
"2003","IND",0.516,NA,NA,4251377200,3343225003,NA,0,0.859154929577465,0.846153846153846,9,599470430508.769,2.139106991
"2004","IND",0.525,NA,NA,7678030131,5936007816,NA,0,0.859154929577465,0.858823529411765,9,703128958274.181,3.048979324
"2005","IND",0.534,NA,NA,9766216269,8934277108,0,0,0.859154929577465,0.828282828282828,9,823611578011.099,3.569232986
"2006","IND",0.543,NA,NA,10277448538,14581297367,1.5e+09,0,0.887323943661972,0.888888888888889,9,939066417428.798,3.963734287
"2007","IND",0.553,NA,NA,14617156071,24051379611,5.08e+09,0,0.887323943661972,0.869565217391304,9,1184724488413.94,4.456338077
"2008","IND",0.56,NA,NA,20258886260,31585380667,3.07e+09,7.5e+08,0.929577464788732,0.854838709677419,9,1267470121376.34,7.103776498
"2009","IND",0.565,NA,NA,13714288921,29666559641,1.36e+09,471900000,0.943661971830986,0.876470588235294,9,1315230229768.39,3.407388971
"2010","IND",0.575,NA,NA,20846313421,40913958297,1.85e+09,1.389e+09,0.943661971830986,0.816091954022989,9,1669619794642.44,4.451009487
"2011","IND",0.588,NA,NA,23372278613,50536415932,3e+08,1.93e+09,0.943661971830986,0.826315789473684,9,1871918500922.07,5.337797022
"2012","IND",0.598,NA,NA,18797190537,47677451834,3.1e+08,925200000,0.943661971830986,0.813953488372093,9,1860877235564.14,4.031955719
"2013","IND",0.607,NA,NA,16970269592,48432411237,2.7e+09,333340000,0.971830985915493,0.9140625,9,1917053695705.37,3.63866686
"2014","IND",0.619,NA,NA,16358690559,54217421728,5.4e+08,19662649.9917777,0.943661971830986,0.909090909090909,9,2042939289737.61,2.80733345
"2015","IND",0.629,NA,NA,13368553464,58228027086,1.97e+09,4.62e+08,NA,0.868055555555556,9,2146758593732.4,1.777100987
"2016","IND",0.639,NA,NA,11764125238,58397760569,1.21e+09,8e+07,NA,0.737068965517241,9,2290591030769.27,1.732258953
"2017","IND",0.644,NA,NA,16345370678,68042252505,2.55e+09,0,NA,0.783333333333333,9,2624329038244.96,1.964858493
"2018","IND",0.645,NA,NA,18833346931,76675655636,4.18e+09,NA,NA,0.870967741935484,9,2761338202694.98,2.247346135
"2019","IND",0.645,NA,NA,17985879105,74825299130,7.8e+09,NA,NA,0.893258426966292,NA,2889949137793.63,1.99176249
"2020","IND",0.642,NA,NA,20977286374,66719471588,2.4e+08,NA,NA,0.851063829787234,NA,2664748748048.35,1.864572878
"2021","IND",0.633,NA,NA,NA,NA,0,NA,NA,0.842105263157895,NA,NA,NA
"2000","IDN",0.595,NA,0,4401954155,3061823512,NA,0,0.802816901408451,0.926666666666667,6,175702228400.604,9.80986319
"2001","IDN",0.604,NA,0,3887887101,2835706342,NA,0,0.816901408450704,0.938271604938272,6,170832086611.313,8.124868946
"2002","IDN",0.612,NA,0,4508344552,3426451699,NA,1e+05,0.774647887323944,0.900990099009901,6,208325002626.682,6.455397046
"2003","IDN",0.621,NA,0,5746970510,4481889970,NA,562899709.949059,0.788732394366197,0.956043956043956,6,249968413218.326,6.339725963
"2004","IDN",0.619,NA,0,7215671260,6256422956,NA,162415288.164015,0.788732394366197,0.958823529411765,8,273460976841.454,8.367095469
"2005","IDN",0.632,NA,0,8436960169,8350368154,1.06e+09,95582612.8218109,0.788732394366197,0.938775510204082,8,304371851840.204,9.741551003
"2006","IDN",0.639,NA,10,9605743215,9449711801,1.31e+09,306212993.863345,0.788732394366197,0.972477064220184,8,388167834851.473,9.309577154
"2007","IDN",0.643,NA,3,12464206890,12695661139,2.48e+09,511560606.489264,0.788732394366197,0.956521739130435,8,460192550124.261,9.923088309
"2008","IDN",0.646,NA,3,14322934795,17193114300,1.26e+09,1544075981.46312,0.802816901408451,0.941489361702128,8,543253872796.141,11.30164553
"2009","IDN",0.657,NA,0,13663782584,14720623749,2.3e+08,2662863057,0.802816901408451,0.952941176470588,8,574505135716.382,6.700511711
"2010","IDN",0.664,NA,2,20795188520,21953565243,8.3e+08,1825333.0005702,0.802816901408451,0.970930232558139,8,755094157594.248,7.070344489
"2011","IDN",0.671,NA,8,31337083878,29220943981,3.7e+09,936468145.008998,0.802816901408451,0.894736842105263,8,892969104529.233,8.523015693
"2012","IDN",0.678,NA,64,31935986395,34285243915,3.75e+09,1414666611.0341,0.802816901408451,0.883720930232558,8,917869913365.243,6.118954411
"2013","IDN",0.683,NA,73,31424278600,36930489821,1.98e+09,3465187094.01089,0.830985915492958,0.921875,8,912524136718.018,5.515818137
"2014","IDN",0.687,NA,34,24485246982,39059605524,4.97e+09,1345492329.12,0.802816901408451,0.935897435897436,9,890814755511.291,4.757780803
"2015","IDN",0.695,NA,38,19886194033,34341964720,6.06e+09,8980408734.08878,NA,0.861111111111111,9,860854232717.853,3.112708306
"2016","IDN",0.699,NA,40,21414036371,32117494749,4.26e+09,4282273583.30944,NA,0.807692307692308,9,931877364033.902,2.612890308
"2017","IDN",0.704,NA,34,28574305510,34757384544,3.44e+09,6037029909.58933,NA,0.779166666666667,9,1015618744169.65,3.097715967
"2018","IDN",0.71,NA,16,34151845170,43191405110,6.04e+09,NA,NA,0.881720430107527,9,1042271532953.36,4.355009512
"2019","IDN",0.716,NA,14,34113874419,45648736997,7.08e+09,NA,NA,0.870786516853933,NA,1119091262195.51,3.37924053
"2020","IDN",0.709,NA,17,37480543305,40980976642,5.4e+09,NA,NA,0.851063829787234,NA,1058423840681.04,2.762102377
"2021","IDN",0.705,NA,2,NA,NA,4.64e+09,NA,NA,0.863636363636364,NA,NA,NA
"2000","IRN",0.685,NA,67,1773058727,713440642,NA,191214440.067622,0.549295774647887,0.950704225352113,3,111614883497.08,32.49221757
"2001","IRN",0.693,NA,78,2423970664,888579972,NA,469384688.066787,0.549295774647887,0.973684210526316,3,121521176599.907,23.70276111
"2002","IRN",0.701,NA,79,2346269012,1393302849,NA,333175000,0.549295774647887,0.949438202247191,3,150050109594.569,21.9960821
"2003","IRN",0.704,NA,82,3307360327,2315162332,NA,297952229.268004,0.549295774647887,0.960227272727273,3,155155859191.714,23.20700285
"2004","IRN",0.712,NA,78,4490693779,2554760983,NA,20000,0.549295774647887,0.946428571428571,-7,190043418913.03,26.66089247
"2005","IRN",0.717,NA,41,6786678455,3296584988,9e+08,256873848.08,0.563380281690141,0.930851063829787,-6,228898554418.708,34.54149563
"2006","IRN",0.727,NA,52,9958456154,4488951660,3.15e+09,672350000,0.577464788732394,0.951923076923077,-6,272083760923.806,34.77258837
"2007","IRN",0.733,NA,45,13301528289,7363291644,2.33e+09,0,0.591549295774648,0.958333333333333,-6,361344091779.954,28.35290778
"2008","IRN",0.735,NA,45,19594195353,8163428066,2e+08,0,0.591549295774648,0.914893617021277,-6,430445234364.863,33.22188865
"2009","IRN",0.738,NA,45,13286547277,7918687116,1.76e+09,1.112e+09,0.591549295774648,0.90625,-7,439380418248.938,19.92425635
"2010","IRN",0.745,NA,60,18300891267,11092187779,1.79e+09,0,0.605633802816901,0.925925925925926,-7,523803556139.223,23.04873484
"2011","IRN",0.754,NA,50,30332972751,14761998860,1.9e+09,491300000,0.605633802816901,0.873563218390805,-7,649566740837.271,28.15502224
"2012","IRN",0.768,NA,29,24869408279,11598798609,1.94e+09,190634901.463971,0.619718309859155,0.875,-7,648486401295.589,23.38990764
"2013","IRN",0.769,NA,9,25389863878,14036645328,7.1e+08,0,0.647887323943662,0.926229508196721,-7,577535519409.539,27.56959672
"2014","IRN",0.773,NA,9,27503849631,24338486490,1.01e+09,2922195441.82434,0.633802816901408,0.94,-7,472394813099.67,27.46649062
"2015","IRN",0.776,NA,9,16057447101,17770106932,5e+08,1.02e+09,NA,0.897058823529412,-7,417210198857.458,15.79968423
"2016","IRN",0.786,NA,0,14827192366,16417272588,3.36e+09,1409143316.75476,NA,0.85,-7,466083117938.72,13.65649214
"2017","IRN",0.789,NA,0,18553692986,18584814804,3.39e+09,5.188e+09,NA,0.81858407079646,-7,503710010468.659,18.0830615
"2018","IRN",0.787,NA,0,21102280118,13939733385,2.08e+09,NA,NA,0.9,-7,526365393066.959,36.04264242
"2019","IRN",0.783,NA,0,13445629531,9589986041,1.54e+09,NA,NA,0.895348837209302,NA,653592818881.288,26.71372229
"2020","IRN",0.777,NA,0,6441556555,8491806865,0,NA,NA,0.898876404494382,NA,939316236394.143,22.34221226
"2021","IRN",0.774,NA,0,NA,NA,0,NA,NA,0.86986301369863,NA,NA,NA
"2000","IRQ",0.589,NA,0,647644904,327258501,NA,0,0.464788732394366,NA,-9,23643118766.6541,49.57893932
"2001","IRQ",0.596,NA,0,73021551,394940602,NA,0,0.492957746478873,NA,-9,24733102823.7107,50.39915494
"2002","IRQ",0.598,NA,0,96242794,420819101,NA,0,0.464788732394366,NA,-9,24390082338.998,47.68333224
"2003","IRQ",0.579,NA,0,324758,56055724,NA,0,0.464788732394366,NA,NA,23145237199.0996,54.18343005
"2004","IRQ",0.602,NA,20,320250401,149552912,NA,0,0.47887323943662,0.949152542372881,NA,36638237233.3104,65.89369551
"2005","IRQ",0.606,NA,0,415680073,408108934,0,0,0.464788732394366,0.910526315789474,NA,49954890353.2609,66.65321304
"2006","IRQ",0.604,NA,0,653272934,491158084,0,0,0.464788732394366,0.924242424242424,NA,64805393084.7458,64.79193578
"2007","IRQ",0.607,NA,0,765796913,724940246,1.08e+09,0,0.464788732394366,0.935294117647059,NA,88840049180.886,53.52098932
"2008","IRQ",0.623,NA,0,1381664347,1271161565,0,0,0.464788732394366,0.905882352941176,NA,123638472957.592,55.35371124
"2009","IRQ",0.633,NA,0,3298111051,1838448828,8.58e+09,0,0.47887323943662,0.901234567901235,NA,128635819786.422,38.4729773
"2010","IRQ",0.64,NA,0,6275191100,3589866730,3.6e+08,6.7e+09,0.507042253521127,0.957831325301205,3,138516722649.573,42.46956268
"2011","IRQ",0.649,NA,0,10443633871,3824651342,1.18e+09,0,0.52112676056338,0.861111111111111,3,185749664444.444,50.30888645
"2012","IRQ",0.66,NA,0,12655773459,4911784801,2.01e+09,0,0.52112676056338,0.9,3,218000992453.908,49.04653052
"2013","IRQ",0.667,NA,0,17984764256,6894088320,2.13e+09,0,0.549295774647887,0.921875,3,234637675128.645,44.75509823
"2014","IRQ",0.67,NA,0,20761239088,7743841287,1.22e+09,9737876.3033467,0.52112676056338,0.941558441558442,6,228415656174.957,45.91117581
"2015","IRQ",0.675,NA,43,12674629883,7909228953,6.7e+08,0,NA,0.861111111111111,6,166774104911.48,36.46533651
"2016","IRQ",0.679,NA,43,10663270913,7547857704,1.8e+09,1.9e+07,NA,0.870689655172414,6,166602488747.885,31.90440107
"2017","IRQ",0.685,NA,0,13814112257,8330414675,4.5e+08,25108067.2310068,NA,0.825,6,187217652027.027,37.99603007
"2018","IRQ",0.692,NA,0,22495274204,7903323801,1.83e+09,NA,NA,0.885869565217391,6,227367469034.031,44.54363235
"2019","IRQ",0.696,NA,0,23927336322,9461322795,3.25e+09,NA,NA,0.870786516853933,NA,235097208121.827,39.47798479
"2020","IRQ",0.679,NA,0,19303764652,10922539877,3.8e+08,NA,NA,0.849462365591398,NA,166756984395.973,32.41908899
"2021","IRQ",0.686,NA,0,NA,NA,4.63e+09,NA,NA,0.864864864864865,NA,NA,NA
"2000","IRL",0.847,NA,NA,377303736,336275599,NA,NA,0.619718309859155,0.743421052631579,10,99958730041.5134,0.08510452
"2001","IRL",0.855,NA,NA,612508381,530235069,NA,NA,0.633802816901408,0.74390243902439,10,109251079474.904,0.062697149
"2002","IRL",0.864,NA,NA,689455822,770132059,NA,NA,0.605633802816901,0.673267326732673,10,127991793638.27,0.052445992
"2003","IRL",0.873,NA,NA,951493238,1391579295,NA,NA,0.605633802816901,0.741758241758242,10,164301626079.13,0.038943166
"2004","IRL",0.881,NA,NA,1187895751,2140223239,NA,NA,0.605633802816901,0.711764705882353,10,194023766639.971,0.05800277
"2005","IRL",0.888,NA,NA,1423066136,3184340235,0,NA,0.605633802816901,0.727272727272727,10,211792724058.598,0.06728518
"2006","IRL",0.891,NA,NA,1545239073,3918248375,0,NA,0.619718309859155,0.706422018348624,10,231974370212.29,0.312882684
