Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Kuwait,KWT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,40.9810328,40.3760974,46.23759254,51.08701963,73.39071006,63.85594893,65.5245751,60.0707659,61.25543517,,68.94266643,47.32870383,31.8588142,43.86228578,44.98082766,38.88578681,32.55536803,39.90550234,33.7334767,48.01036054,55.59267914,9.150529318,29.5797918,40.65000157,38.98263688,39.32133233,42.49585011,38.84695611,29.55833982,35.04842539,51.79214704,44.18627459,38.88563011,40.82181748,48.34511901,55.9864124,53.07235659,49.09595539,54.33892855,40.20592696,49.40717169,58.91974944,54.75707211,53.92769447,51.75646796,37.86353777,32.98108465,37.44016032,45.73725798,41.03405156,32.00834647,
Latin America & Caribbean (excluding high income),LAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.42289523,1.276380577,1.309428965,1.646769929,2.910063803,2.729770891,2.792801147,2.704124681,2.731112358,5.252401039,6.212361476,4.966655297,4.56390831,5.985500179,5.827502608,5.463805784,2.790166309,3.782942748,3.485028204,4.349457686,4.492505903,2.734763492,2.623443956,2.102194483,1.766246507,1.973559161,2.23082669,1.886486593,1.230865485,1.998338387,2.942227722,2.366769071,2.867565944,3.347426887,3.982781593,5.03559154,5.501306655,5.268017854,5.766223493,3.262846623,4.396935432,5.467490139,4.982620294,4.606690085,3.929831201,2.273291066,2.19478032,2.681810516,3.411498966,3.005703178,2.861846503,
Lao PDR,LAO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,1.918299402,1.518843395,2.883214583,5.010073392,9.133158526,7.802346538,6.874061057,6.9905278,7.099323319,6.099483787,6.437681251,9.054898938,8.525021279,7.640251077,8.588892387,5.137281741,4.024261845,4.554283818,4.806978113,6.575783691,6.134426367,6.463243042,13.2785355,13.21543231,13.01987803,10.59383439,14.81321484,15.27282276,12.11161959,12.51623724,8.129849131,5.524762306,4.352591933,4.970880822,3.833695147,3.044748041,3.14311626,
Lebanon,LBN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031724634,0.041364191,0.036039336,0.020723889,0.015672852,0.008071182,0.008033377,0.0098985,0.008876184,0.007544301,0.009139067,0.00147159,0.001607124,0.001535426,0.001372922,0.00160304,0.001457056,0.001356432,0.001624003,0.00137814,0.001896636,0.001909543,0.001880799,0.001934982,0.00182191,0.001544904,0.002291036,0.00228204,0.001366371,0.001984653,0.001056912,0.001340917,0.002857061,
Liberia,LBR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.84095468,17.25229531,23.89977042,34.17766875,19.78805463,19.88023089,17.64858751,21.57702701,21.767383,22.07774912,18.36466184,23.27221202,26.68712067,28.17267898,26.18063678,19.44625803,20.11436195,21.32404172,13.08809478,14.23723048,15.66448778,
Libya,LBY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.56670886,24.69391109,23.58861432,23.44525412,23.13097077,28.32879957,32.66390404,27.71018029,18.824928,20.41316165,34.6132252,30.93103957,50.44692146,49.45146596,55.4533128,62.67648836,67.88996624,61.24664911,64.47024159,49.84111578,57.08386224,51.53977644,63.70423743,52.95459599,43.34864112,28.01475485,22.06689647,38.11359465,43.79356695,44.97378772,22.74031647,
St. Lucia,LCA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.054772508,0.044706816,0.105462594,0.033353568,0.015931626,0.008937844,0.007382571,0.006761959,0.005842414,0.005161755,0.015405838,0.017482477,0.015017578,0.011096749,0.013047074,0.016008247,0.011486578,0.015635333,0.012500183,0.01022789,0.010381819,0.01089956,0.009763686,0.009552621,0.009236447,0.008373225,0.011003542,0.010776587,0.010641917,0.009930114,0.021393996,0.017173383,0.016416211,0.019327595,0.025358972,0.018653969,0.024236854,0.018867429,0.011908775,0.010352512,0.017950853,
Latin America & Caribbean,LCN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.317213136,2.096606128,2.031242413,2.598568191,5.676654886,4.698455716,4.725894334,4.123688,3.998209442,8.034740448,8.530373982,6.554870207,5.342000035,7.04825182,6.875871006,6.421421349,3.319500661,4.651207697,4.136518799,5.321733456,5.738011162,3.45992074,3.300521177,2.701456759,2.341979152,2.64095658,3.01072493,2.541588101,1.556663043,2.513815414,3.802436138,2.998298814,3.531853076,4.125221686,5.19876455,6.449224694,7.260423199,6.779806536,7.216962586,3.998681117,5.188908079,6.51395076,5.841803352,5.37137781,4.544731707,2.290697531,2.165811119,2.724773448,3.427810081,2.999636964,2.761204303,
Least developed countries: UN classification,LDC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,5.771705507,4.126514179,4.491597129,7.236776855,6.860135891,4.19247418,4.842807021,6.437622776,5.347972681,5.385323801,7.00789775,5.870811765,7.121677766,6.103988779,5.974764278,5.023783952,5.582523242,5.99783278,6.449911451,7.13348991,8.019166113,5.048538979,6.785406574,5.901531714,9.128096275,10.57995848,10.63175767,9.301583116,7.871275179,6.917531158,8.871268662,7.748854236,8.211770399,9.684985175,11.1640396,13.5545202,14.80770673,15.63339318,19.29982744,11.66179063,13.68207783,15.97882512,13.08884824,11.87439614,10.27973536,6.852315824,6.370747436,7.091363943,6.636740462,5.682594024,5.053436438,
Low income,LIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,8.373621338,5.990781259,5.856358268,9.461520572,10.47902184,7.789557995,7.877237767,8.43742666,7.397261179,9.859531147,9.329938853,8.072639156,9.088957583,7.636920625,7.250868765,6.307066526,6.45130426,6.337325721,8.33164612,9.154201117,10.00614792,7.187976665,9.815843367,8.848503615,10.07042317,11.89944027,11.79065119,10.11451271,8.777610044,7.847101819,9.720732963,8.332566636,8.42765347,10.48022384,10.59087081,11.74244263,11.87491081,11.65495355,14.0130525,9.58449159,10.7339567,19.64680813,13.89385836,13.19143646,12.03072088,9.420654484,10.07623925,10.60317405,8.918253757,8.338252027,8.115764333,
Liechtenstein,LIE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009753323,0.008652975,0.01413826,0.010176304,0.007275316,0.006571407,0.005691336,0.002008982,0.009363902,0.008433566,0.009402943,0.008829964,0.006800414,0.006601475,0.008422648,0.009432347,0.010923511,0.009786685,0.009240635,0.008170656,0.006552387,0.005293184,0.005992884,0.001941109,0.002072326,0.001865057,0.003207208,0.001725824,,
Sri Lanka,LKA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.349013657,0.311770021,0.293823821,0.412492036,0.384839956,0.776306879,0.531682872,1.478344252,2.224622772,0.824141818,0.836147126,0.665314965,0.930364692,0.618973339,0.415370334,0.297895483,0.512449671,0.458943841,0.462214619,0.449054393,0.467031774,0.541072206,0.508323376,0.442217812,0.34440642,0.387053556,0.353077483,0.211594305,0.188090082,0.214152119,0.190956033,0.196220474,0.20378794,0.196684505,0.147494467,0.122258992,0.164174282,0.196497794,0.168491008,0.15402492,0.187351776,0.167906374,0.140422702,0.113822997,0.110981946,0.123390773,0.129035432,0.095939559,0.069635208,0.076329208,0.089337642,
Lower middle income,LMC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.011464484,3.144779439,3.76318806,5.474369424,14.95855215,12.7129835,13.32585641,13.5459751,11.76714335,18.11614267,13.90870203,8.63233018,7.411200823,8.189259064,8.353084509,7.858038516,4.180091238,5.588971613,4.926805259,7.345388068,9.214584512,5.612076987,5.520099656,6.451830049,5.793319625,6.053702875,6.510167806,5.702237174,4.133861944,4.948249384,8.014428161,6.700427167,6.188244802,6.552764751,8.30914226,10.52741715,11.00638101,10.53348364,13.37113167,7.634115524,8.974155375,11.29133798,9.477309263,8.456439682,7.270942862,4.070045174,3.487148411,4.430102532,5.652706824,4.360726132,3.41188807,
Low & middle income,LMY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.424561091,2.372585924,2.652423343,3.769125678,8.616199698,8.132229308,8.759481671,8.983867755,8.294184414,11.73636172,12.42045856,8.596281737,7.818629076,8.260712052,7.823285119,7.722923726,4.511623844,5.694289262,5.555667699,7.365913789,8.302624604,5.063167734,5.110256422,4.695708705,4.120203938,4.27961359,4.627606668,3.953690152,2.69984594,3.664291257,5.917140654,5.264577747,5.065670627,5.397129025,6.969941207,8.305269784,9.018951195,8.815487007,11.20105753,6.272416501,7.806947178,9.55151153,7.629207374,6.46222369,5.449538749,3.121232042,2.753112366,3.497187493,4.327099125,3.568944407,2.826763725,
Lesotho,LSO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,9.263796557,7.052898335,7.424769172,8.336929501,7.235899436,10.64618253,9.38504488,13.65615372,9.87909487,8.200504594,6.976114641,6.315966936,11.3295324,6.613506644,7.054721348,6.132326082,8.635538703,6.563937208,6.183288732,5.857252087,3.898981013,3.50157419,3.079303251,2.447050439,2.922806951,4.067476782,4.428669827,4.030805853,4.62753146,3.372532387,3.45870924,3.612947199,4.649729896,5.468173672,3.855045738,3.425952345,3.068439057,5.052567637,5.459041256,5.903027837,3.934399689,3.889513809,4.698133308,5.089485379,5.590522284,6.211356929,7.270484447,6.298396626,3.368272514,3.867210266,5.09557239,
Late-demographic dividend,LTE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.846907054,2.718801504,3.02885545,3.954761223,8.230411744,9.424558682,10.13784329,9.73261571,9.446316086,11.87640713,15.33975193,12.20814129,10.04508113,10.53774922,9.716077272,9.254588786,5.648773711,6.730006659,5.876073763,8.138770463,9.290849033,5.696112029,6.01096295,5.352469249,4.251203551,4.021549066,4.249248823,3.615149684,2.338310473,3.498194894,5.93671179,5.352582353,4.880424385,5.29687049,6.995553534,8.137770345,8.961856895,8.71421735,11.00158547,6.101201066,7.989224253,9.791061162,7.624614235,6.420611618,5.38623622,3.024934559,2.561352085,3.242757727,4.029076986,3.3415258,2.619862704,
Lithuania,LTU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.453805685,1.378264625,0.989251128,0.687947573,0.818071585,0.959793871,0.928036931,0.79240753,0.694602307,0.639754999,0.570470469,0.542283184,0.477926416,0.438034786,0.386211277,0.547441868,0.566624246,0.522091063,0.468539778,0.447075593,0.359637521,0.340547866,0.411529709,0.379349986,0.334596023,0.311967935,
Luxembourg,LUX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.052414933,0.057602623,0.056100413,0.059250999,0.051577892,0.062790798,0.318863048,0.176909721,0.047027066,0.048339926,0.051757145,0.045609788,0.052440397,0.048971285,0.042889134,0.046929279,0.038560846,0.035510654,0.035954676,0.042725787,0.036206757,0.024781538,0.020839894,0.022890253,0.020024924,0.018297012,0.018931759,0.016098943,0.017416739,0.017449119,0.019055936,0.018803836,0.017334916,0.01509972,0.00967496,0.009843683,0.020915993,0.033004079,0.176779826,0.167033714,0.07299089,0.111764118,0.124308373,0.065498033,0.051192868,0.01216962,0.010073152,0.009632875,0.013113588,0.008824086,0.007877377,
Latvia,LVA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.441809517,2.535844732,2.118365198,1.921346223,2.830414835,2.592321719,2.080810831,1.739877168,1.746082594,1.579136738,1.301420678,1.16231071,0.953538072,0.656987606,0.83914041,1.219271632,1.236440098,1.293672705,1.054265358,1.042896866,0.969216918,0.965114331,1.173232538,0.980807449,1.130018102,1.263617538,
"Macao SAR, China",MAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,0.001806355,0.001866931,0.002559711,0.002503328,0.003698656,0.002910069,0.00254336,0.002220944,0.001913674,0.001910739,0.001950019,0.001434625,0.001753083,0.002659869,0.002722457,0.002470095,0.00206941,0.001147013,0.001099894,0.001251563,0.001292949,0.001665546,0.001420066,0.000771557,0.000762849,0.000914439,0.001346906,0.001223162,0.000905336,0.000918692,0.000634101,0.000518702,0.000706242,0.000676702,0.000766345,0.000816622,0.000369156,0.000338733,0.000874755,
St. Martin (French part),MAF,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.902171274,0.749665608,0.458196699,0.819944137,10.45534342,8.003846356,3.250785994,7.103594827,1.794093804,2.080656214,1.930254337,2.777948149,2.617867812,2.48213893,2.005047562,2.281312673,1.235817456,0.647283096,2.604923241,0.545731335,0.443621031,0.468548682,0.401567346,0.310512031,0.396787317,0.467770601,0.378958648,0.394273199,0.416255389,0.276961179,0.303166503,0.206830934,0.192863125,0.241537711,0.568691726,0.736029615,1.174479917,1.481076882,6.013946335,4.046216751,5.523172072,7.468124115,6.474220181,4.544311478,3.82114562,2.85773094,3.140443637,3.554960474,2.943530746,0.341968474,0.324710546,
Monaco,MCO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Moldova,MDA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295119437,0.29148466,0.261940729,0.219175391,0.350125817,0.314870945,0.215540988,0.228501546,0.260763517,0.212049973,0.192529401,0.202318761,0.199005058,0.218673181,0.20261103,0.138983107,0.173247078,0.172638712,0.28472219,0.305679821,0.329731547,0.268920672,0.260849244,0.257590121,0.250509183,0.235163944,
Madagascar,MDG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.918823621,2.756924651,2.019832584,2.172244612,1.474414554,2.048749546,1.825052649,3.550013701,3.410270085,2.879910344,2.311318559,2.213188895,2.895093782,2.195454905,2.442357628,2.088002135,2.80088989,3.85519574,4.262090296,4.528637601,5.137165007,6.204274152,5.704826512,4.268077021,5.433874005,7.721875805,6.100998542,5.983725255,5.714684966,3.511133042,3.283340734,2.78738586,3.505345792,5.218558398,6.160538343,5.411862588,5.624599583,6.434247427,5.809365378,6.879038914,5.808445004,5.89534425,6.681035357,6.754544979,7.245687253,8.615528908,8.774470357,7.648051148,4.812913909,4.733081845,5.33849785,
Maldives,MDV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.094632912,0.081471141,0.112009887,0.058699289,0.027536476,0.016961427,0.025179738,0.024771073,0.023221794,0.020261644,0.021607664,0.019708701,0.017834587,0.012221237,0.010365336,0.012285605,0.011195905,0.008532942,0.008073643,0.007523181,0.007423437,0.005417992,0.005344647,0.005158485,0.004684625,0.004815316,0.005008544,0.007331721,0.005554853,0.005294075,0.008965944,0.009071134,0.007473313,0.005226976,0.005174962,0.005869198,0.00663327,0.005250906,0.002583965,0.002736038,0.004985122,
Middle East & North Africa,MEA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,14.68831794,16.28859636,18.21673955,22.26899819,50.77390606,40.61733315,39.71794833,37.35578313,34.08392316,52.81438507,47.40103097,35.11421303,23.10488514,21.96582208,20.94940374,18.31289765,10.6474432,16.30390609,15.57573004,22.71112798,24.34859923,20.80920913,21.0406091,21.4655823,19.28523233,16.32964327,18.22868026,16.21660739,10.99022337,14.65507753,23.30554967,18.84813239,18.14549962,20.29591096,24.30376862,30.99030102,31.64727854,28.32680121,32.41523116,20.42854379,23.67996774,32.06803915,31.06396492,29.46258349,26.54752851,15.68299138,12.85783943,16.46297294,22.01413981,18.50606922,12.94174193,
Mexico,MEX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.015869065,0.950068308,0.971270081,1.458082499,3.499154548,3.053778567,3.475106554,4.069948619,4.085540142,9.07342345,9.804880237,7.384459466,8.227387008,12.22413984,10.21080982,9.063126012,5.332471107,7.89890085,5.909685716,6.623038539,7.360423578,3.606812219,3.273708985,2.256373473,2.084863695,3.432328449,4.071618247,3.074096884,1.6473269,2.245733943,3.480346666,2.495684114,2.628291881,3.443112019,4.366022818,5.732753815,6.140822924,5.616443839,6.463905405,3.979558344,4.871786723,6.80363487,6.416090756,5.594727337,4.583066927,2.200684008,1.976490128,2.491459895,2.972463572,2.33148864,2.089904911,
Marshall Islands,MHL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Middle income,MIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.132431906,2.205913902,2.505950582,3.528785241,8.492002964,8.098328121,8.744597361,8.954191163,8.27986726,11.75429155,12.53198354,8.614885614,7.772388443,8.283387952,7.843434975,7.770520439,4.438029739,5.667883276,5.478494679,7.314458831,8.246425459,4.973575685,4.973354308,4.579505839,3.971375529,4.09019895,4.448324878,3.796626463,2.536443558,3.547552082,5.803028657,5.173233908,4.958684266,5.240119357,6.859225079,8.199649452,8.932437356,8.731924595,11.11313377,6.166293387,7.719803229,9.363319692,7.526533953,6.354170994,5.340183993,3.012254873,2.629545876,3.374747191,4.263113552,3.507220602,2.7549447,
North Macedonia,MKD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004532288,0.003912264,1.067881773,0.786266325,0.491337156,0.559494219,0.432450269,0.59416547,0.414155913,0.359228408,0.558781972,0.751452375,0.396017018,0.411946801,1.587854193,1.053143527,2.770707731,6.265284326,3.16020078,1.443984278,2.611232541,2.770695118,1.787563193,1.38311069,1.164052943,1.047285037,0.972630902,0.951054816,0.574138033,0.515015259,0.559321804,
Mali,MLI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.077100941,3.340934977,3.18516668,4.486072787,5.431963132,4.595356958,3.709880019,5.545711228,5.038545183,3.746630309,4.368175362,4.427198628,6.737481761,4.961874935,4.932767152,3.40410677,3.881670554,3.43396494,3.673864487,3.745631949,4.069106545,4.097324695,4.326644927,4.02894704,6.59505529,6.176697641,6.179828137,6.755352872,6.45324677,3.852451427,5.463693682,5.352611735,6.812529069,5.301014691,3.895629626,2.768608458,7.416661778,7.862580697,6.919733216,8.606970664,7.669752347,8.909981943,12.10710509,8.465367367,7.248920904,7.427110005,8.990830151,7.816143263,7.62424055,7.855674013,9.367585883,
Malta,MLT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,MMR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.064615738,2.102925327,3.34391997,6.61199593,6.305227937,6.15464814,6.317280361,7.553120437,6.939631328,11.25967567,12.11671492,8.084710182,7.46721382,7.477535054,6.095988142,5.983441497,4.227595568,3.659912493,3.020100775,2.289477989,2.311516848,1.880202571,1.753052315,1.082901018,0.905233179,0.939525985,0.783707653,0.519328176,0.297462006,0.159785638,0.169879851,0.169794053,0.125617999,0.119577432,0.103458972,0.083304419,0.079579173,0.068244649,0.066986805,0.048937509,0.044279081,0.051530043,3.265490975,6.150216979,8.050910477,6.970387712,6.461972816,7.637146994,7.122078848,5.579259382,4.414429457,
Middle East & North Africa (excluding high income),MNA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,9.256591849,10.22079593,10.82222833,13.40911416,37.85624001,31.0070745,29.72753077,27.48966762,25.57117115,29.49346175,28.80435908,18.27140451,15.30760988,14.78328233,13.8650197,13.12128307,6.043662152,10.4877268,10.306427,15.81696381,15.803575,11.83821619,11.09899638,14.49217369,13.42794561,12.72983431,13.99083707,12.72900031,8.698137115,12.002592,19.53557893,15.80256185,15.46861961,16.24640332,19.93563927,25.50410111,26.89627285,23.60789951,27.12366154,16.56946224,19.07936569,25.776237,24.64286376,23.76720196,21.7418104,12.94529826,10.99210566,15.674935,22.49222637,18.23979774,12.3772637,
Montenegro,MNE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.074403617,0.255159493,0.642854018,1.023535503,0.952309103,1.507724363,0.380105439,1.149530682,1.455674277,0.9501563,0.681044407,0.784127699,0.728534217,0.835466084,1.339416566,0.829253651,0.529732097,0.672719485,
Mongolia,MNG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,6.515739171,7.326108509,4.776065365,4.946583598,6.831244547,3.326519728,3.44718471,6.854016146,7.164521551,8.854495961,4.977727548,7.130680412,8.413129002,11.87682804,12.67370348,6.743323526,8.015495474,3.952555922,3.279023054,5.207974747,5.685732415,4.433544941,4.551278472,14.92806319,16.70982863,28.36115712,27.44578026,30.78097992,23.82722563,35.96673734,42.2161398,22.38436462,18.78698592,16.13880949,9.883986669,10.09987943,17.18616106,19.96971052,15.50999215,14.77900945,
Northern Mariana Islands,MNP,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Mozambique,MOZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.661845446,13.70898634,11.45937039,13.45208282,19.48593798,14.47173537,11.2192172,10.26336062,5.935610916,6.212048742,6.289182839,7.155642348,10.09665912,7.900044913,7.920238016,8.198931899,9.784069844,10.12838132,10.39852582,11.09955495,11.87932914,13.36735946,12.49015258,13.19711627,12.9734886,16.39248377,18.71103289,15.98567655,12.42569099,11.70182685,
Mauritania,MRT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,11.30568463,10.25869399,10.55449542,12.18714727,12.88247016,8.766694635,13.04634155,11.8205279,7.36403517,8.543900105,17.52321262,17.63365194,21.9234799,18.49547427,18.5461775,18.42108496,13.07036774,9.156823293,7.246632634,10.97766434,13.05299036,3.990169384,3.645253759,3.649546626,3.298663642,3.795337074,4.040422411,4.106157105,5.836231682,3.39847601,3.274347996,6.762426233,7.672002749,4.459481616,8.859041037,19.370438,26.46146168,32.29726797,38.8119031,20.97279134,33.38793282,31.05657786,21.60571119,17.05092011,13.36675395,6.229852661,8.064466345,9.154444498,2.752207232,2.673505029,2.47649464,
Mauritius,MUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,0.093778546,0.089015283,0.104038968,0.124438099,0.100937575,0.078324941,0.081855913,0.044031712,0.022766914,0.027996943,0.038647057,0.049489103,0.042700377,0.046329519,0.03449796,0.024712415,0.020443256,0.025573342,0.019649185,0.0125538,0.013935148,0.013403576,0.020807949,0.020208179,0.011778421,0.011758942,0.011318512,0.010684499,0.006819534,0.006554149,0.008164347,0.008379095,0.008571628,0.011411012,0.0068319,0.00464453,0.003740965,0.001840635,0.001259885,0.001172081,0.003762399,0.003523774,0.002373992,0.002442637,0.002878405,
Malawi,MWI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.709986241,4.841148888,5.043344432,6.388511231,5.871920094,8.973438453,7.627538897,8.609751211,7.57763465,6.709427599,7.273065709,6.422234115,9.000659047,5.799924326,5.336697507,4.49098189,6.921331898,7.132097611,6.927675291,8.136429354,8.832855502,7.159446023,9.099686318,6.982406365,13.69242661,18.31392877,10.64050448,8.303238745,12.90350679,9.903822382,10.06950433,9.877382264,5.775395144,8.607160247,6.346508387,6.715733584,6.709319336,7.900093612,8.635807775,7.003035304,5.943367884,5.862727826,8.797775008,9.747005028,9.512761315,8.856194463,10.91894515,7.005421043,4.998435729,4.24204755,3.971257968,
Malaysia,MYS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,17.00254332,19.71350414,27.11080555,32.59508624,24.7765943,28.90147934,29.11604478,30.75517299,26.3354686,37.92402518,37.30702723,26.29314503,30.85577678,28.77194001,20.5571873,20.8678972,22.81227148,27.52962956,24.2828693,27.4453059,25.75956561,20.3665151,19.22236885,16.27702709,14.38792623,13.07926408,11.73888089,9.993729976,9.097977614,9.127769801,11.49347068,9.259947813,8.760860587,10.9918864,10.80570897,12.86133326,13.28590825,12.89561968,13.76097011,10.22355112,9.440674451,9.978944201,9.688590575,8.757248064,8.66889929,6.709627828,5.085515404,6.307631484,8.072855552,6.567264369,5.233023551,
North America,NAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.876688267,0.844206197,0.847338401,1.167928592,3.488644448,3.279588201,3.12882951,3.204826644,2.832867533,5.236304779,5.883623017,4.255683455,2.505846687,2.851838225,2.631283363,2.308882055,1.04832175,1.423165795,1.197270274,1.30420535,1.457845395,1.085172304,1.108725474,1.063459332,0.896033031,0.940316166,1.156125786,0.908746353,0.576974348,0.720300601,1.200386911,1.055650082,0.725890255,0.959681057,1.432091299,1.524210583,1.355565187,1.279688453,2.226496142,0.884204818,1.115116196,1.495593578,0.957293179,0.915921629,0.766825201,0.243071423,0.339063148,0.503349571,0.783695319,0.680984605,0.495192147,
Namibia,NAM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,6.32709073,4.363498384,2.932428857,2.404618599,3.610166545,4.624386508,1.395545511,2.32652072,40.0701635,31.95349788,10.65042374,1.302908323,0.661164149,0.48306518,0.569599898,0.81241884,0.63507659,0.905100158,0.755601344,0.532666647,0.592005978,0.634861422,0.598634291,0.930610729,0.794488877,1.178480319,2.662812518,5.84952043,2.251039126,1.930550218,2.39089689,2.071941382,1.729679204,1.172580704,1.641535638,1.875274362,2.603790464,3.355793357,1.222646956,1.441304257,2.013913848,
